path,class,sport
UCF50/PlayingTabla/v_PlayingTabla_g16_c02.avi,38,PlayingTabla
UCF50/TennisSwing/v_TennisSwing_g15_c07.avi,30,TennisSwing
UCF50/PullUps/v_Pullup_g03_c03.avi,47,PullUps
UCF50/TrampolineJumping/v_TrampolineJumping_g12_c02.avi,24,TrampolineJumping
UCF50/TennisSwing/v_TennisSwing_g13_c02.avi,30,TennisSwing
UCF50/HulaHoop/v_HulaHoop_g09_c03.avi,18,HulaHoop
UCF50/Punch/v_Punch_g18_c07.avi,39,Punch
UCF50/RopeClimbing/v_RopeClimbing_g21_c04.avi,20,RopeClimbing
UCF50/Nunchucks/v_Nunchucks_g16_c04.avi,26,Nunchucks
UCF50/PoleVault/v_PoleVault_g21_c07.avi,13,PoleVault
UCF50/Punch/v_Punch_g03_c04.avi,39,Punch
UCF50/HorseRace/v_HorseRace_g12_c04.avi,0,HorseRace
UCF50/Basketball/v_Basketball_g10_c02.avi,17,Basketball
UCF50/RopeClimbing/v_RopeClimbing_g05_c11.avi,20,RopeClimbing
UCF50/PlayingViolin/v_PlayingViolin_g20_c02.avi,15,PlayingViolin
UCF50/SoccerJuggling/v_SoccerJuggling_g08_c04.avi,2,SoccerJuggling
UCF50/YoYo/v_YoYo_g20_c02.avi,1,YoYo
UCF50/BenchPress/v_BenchPress_g25_c05.avi,6,BenchPress
UCF50/JugglingBalls/v_JugglingBalls_g11_c01.avi,5,JugglingBalls
UCF50/PommelHorse/v_PommelHorse_g12_c05.avi,27,PommelHorse
UCF50/TrampolineJumping/v_TrampolineJumping_g21_c04.avi,24,TrampolineJumping
UCF50/CleanAndJerk/v_CleanAndJerk_g03_c05.avi,16,CleanAndJerk
UCF50/CleanAndJerk/v_CleanAndJerk_g22_c02.avi,16,CleanAndJerk
UCF50/HorseRiding/v_HorseRiding_g15_c05.avi,29,HorseRiding
UCF50/Kayaking/v_Kayaking_g11_c01.avi,44,Kayaking
UCF50/PlayingViolin/v_PlayingViolin_g24_c02.avi,15,PlayingViolin
UCF50/Swing/v_Swing_g15_c08.avi,46,Swing
UCF50/BaseballPitch/v_BaseballPitch_g10_c04.avi,4,BaseballPitch
UCF50/PlayingGuitar/v_PlayingGuitar_g15_c02.avi,9,PlayingGuitar
UCF50/Diving/v_Diving_g08_c04.avi,32,Diving
UCF50/Drumming/v_Drumming_g23_c07.avi,33,Drumming
UCF50/PushUps/v_PushUps_g23_c04.avi,43,PushUps
UCF50/ThrowDiscus/v_ThrowDiscus_g15_c03.avi,10,ThrowDiscus
UCF50/YoYo/v_YoYo_g18_c03.avi,1,YoYo
UCF50/TennisSwing/v_TennisSwing_g18_c01.avi,30,TennisSwing
UCF50/Lunges/v_Lunges_g19_c07.avi,36,Lunges
UCF50/PlayingGuitar/v_PlayingGuitar_g24_c02.avi,9,PlayingGuitar
UCF50/Diving/v_Diving_g12_c07.avi,32,Diving
UCF50/PoleVault/v_PoleVault_g08_c02.avi,13,PoleVault
UCF50/WalkingWithDog/v_WalkingWithDog_g20_c03.avi,34,WalkingWithDog
UCF50/Kayaking/v_Kayaking_g19_c02.avi,44,Kayaking
UCF50/BaseballPitch/v_BaseballPitch_g11_c01.avi,4,BaseballPitch
UCF50/Biking/v_Biking_g03_c03.avi,7,Biking
UCF50/PlayingGuitar/v_PlayingGuitar_g16_c04.avi,9,PlayingGuitar
UCF50/YoYo/v_YoYo_g08_c02.avi,1,YoYo
UCF50/Diving/v_Diving_g08_c01.avi,32,Diving
UCF50/RopeClimbing/v_RopeClimbing_g08_c03.avi,20,RopeClimbing
UCF50/Kayaking/v_Kayaking_g14_c02.avi,44,Kayaking
UCF50/WalkingWithDog/v_WalkingWithDog_g03_c04.avi,34,WalkingWithDog
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g16_c01.avi,41,RockClimbingIndoor
UCF50/SoccerJuggling/v_SoccerJuggling_g12_c01.avi,2,SoccerJuggling
UCF50/JumpingJack/v_JumpingJack_g18_c04.avi,19,JumpingJack
UCF50/JumpingJack/v_JumpingJack_g20_c02.avi,19,JumpingJack
UCF50/PommelHorse/v_PommelHorse_g15_c04.avi,27,PommelHorse
UCF50/RopeClimbing/v_RopeClimbing_g19_c03.avi,20,RopeClimbing
UCF50/JavelinThrow/v_JavelinThrow_g20_c02.avi,42,JavelinThrow
UCF50/JugglingBalls/v_JugglingBalls_g05_c01.avi,5,JugglingBalls
UCF50/YoYo/v_YoYo_g07_c01.avi,1,YoYo
UCF50/HighJump/v_HighJump_g03_c04.avi,49,HighJump
UCF50/PlayingGuitar/v_PlayingGuitar_g06_c06.avi,9,PlayingGuitar
UCF50/BreastStroke/v_BreastStroke_g23_c04.avi,40,BreastStroke
UCF50/Lunges/v_Lunges_g16_c04.avi,36,Lunges
UCF50/JumpRope/v_JumpRope_g15_c06.avi,48,JumpRope
UCF50/PlayingGuitar/v_PlayingGuitar_g24_c03.avi,9,PlayingGuitar
UCF50/Billiards/v_Billards_g22_c04.avi,25,Billiards
UCF50/Skijet/v_Skijet_g21_c01.avi,35,Skijet
UCF50/HorseRace/v_HorseRace_g20_c01.avi,0,HorseRace
UCF50/PullUps/v_Pullup_g18_c03.avi,47,PullUps
UCF50/TennisSwing/v_TennisSwing_g16_c07.avi,30,TennisSwing
UCF50/Skijet/v_Skijet_g14_c02.avi,35,Skijet
UCF50/PlayingTabla/v_PlayingTabla_g03_c02.avi,38,PlayingTabla
UCF50/PlayingGuitar/v_PlayingGuitar_g23_c06.avi,9,PlayingGuitar
UCF50/WalkingWithDog/v_WalkingWithDog_g20_c07.avi,34,WalkingWithDog
UCF50/JumpingJack/v_JumpingJack_g24_c03.avi,19,JumpingJack
UCF50/SkateBoarding/v_SkateBoarding_g03_c02.avi,28,SkateBoarding
UCF50/Nunchucks/v_Nunchucks_g21_c03.avi,26,Nunchucks
UCF50/Basketball/v_Basketball_g22_c03.avi,17,Basketball
UCF50/PlayingPiano/v_PlayingPiano_g08_c04.avi,12,PlayingPiano
UCF50/Diving/v_Diving_g16_c03.avi,32,Diving
UCF50/HorseRace/v_HorseRace_g15_c04.avi,0,HorseRace
UCF50/RopeClimbing/v_RopeClimbing_g10_c05.avi,20,RopeClimbing
UCF50/JumpRope/v_JumpRope_g06_c04.avi,48,JumpRope
UCF50/PlayingPiano/v_PlayingPiano_g24_c04.avi,12,PlayingPiano
UCF50/YoYo/v_YoYo_g03_c02.avi,1,YoYo
UCF50/Rowing/v_Rowing_g19_c05.avi,37,Rowing
UCF50/Skijet/v_Skijet_g19_c04.avi,35,Skijet
UCF50/TaiChi/v_TaiChi_g17_c02.avi,31,TaiChi
UCF50/BaseballPitch/v_BaseballPitch_g08_c05.avi,4,BaseballPitch
UCF50/TennisSwing/v_TennisSwing_g24_c06.avi,30,TennisSwing
UCF50/HulaHoop/v_HulaHoop_g15_c02.avi,18,HulaHoop
UCF50/Biking/v_Biking_g11_c05.avi,7,Biking
UCF50/Nunchucks/v_Nunchucks_g03_c07.avi,26,Nunchucks
UCF50/VolleyballSpiking/v_VolleyballSpiking_g06_c01.avi,8,VolleyballSpiking
UCF50/SoccerJuggling/v_SoccerJuggling_g12_c02.avi,2,SoccerJuggling
UCF50/SoccerJuggling/v_SoccerJuggling_g06_c01.avi,2,SoccerJuggling
UCF50/PlayingGuitar/v_PlayingGuitar_g11_c04.avi,9,PlayingGuitar
UCF50/Mixing/v_Mixing_g21_c03.avi,14,Mixing
UCF50/Lunges/v_Lunges_g12_c01.avi,36,Lunges
UCF50/ThrowDiscus/v_ThrowDiscus_g19_c01.avi,10,ThrowDiscus
UCF50/Mixing/v_Mixing_g13_c01.avi,14,Mixing
UCF50/Basketball/v_Basketball_g09_c03.avi,17,Basketball
UCF50/ThrowDiscus/v_ThrowDiscus_g12_c03.avi,10,ThrowDiscus
UCF50/Biking/v_Biking_g24_c01.avi,7,Biking
UCF50/Mixing/v_Mixing_g07_c03.avi,14,Mixing
UCF50/Billiards/v_Billards_g12_c04.avi,25,Billiards
UCF50/TrampolineJumping/v_TrampolineJumping_g16_c04.avi,24,TrampolineJumping
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g03_c05.avi,41,RockClimbingIndoor
UCF50/PlayingGuitar/v_PlayingGuitar_g07_c03.avi,9,PlayingGuitar
UCF50/PlayingTabla/v_PlayingTabla_g27_c01.avi,38,PlayingTabla
UCF50/JumpRope/v_JumpRope_g24_c07.avi,48,JumpRope
UCF50/GolfSwing/v_GolfSwing_g17_c07.avi,21,GolfSwing
UCF50/SoccerJuggling/v_SoccerJuggling_g17_c04.avi,2,SoccerJuggling
UCF50/JumpingJack/v_JumpingJack_g06_c03.avi,19,JumpingJack
UCF50/PlayingPiano/v_PlayingPiano_g07_c04.avi,12,PlayingPiano
UCF50/PushUps/v_PushUps_g17_c02.avi,43,PushUps
UCF50/BreastStroke/v_BreastStroke_g24_c04.avi,40,BreastStroke
UCF50/TaiChi/v_TaiChi_g17_c03.avi,31,TaiChi
UCF50/HulaHoop/v_HulaHoop_g07_c05.avi,18,HulaHoop
UCF50/CleanAndJerk/v_CleanAndJerk_g12_c03.avi,16,CleanAndJerk
UCF50/CleanAndJerk/v_CleanAndJerk_g13_c03.avi,16,CleanAndJerk
UCF50/Punch/v_Punch_g23_c04.avi,39,Punch
UCF50/BenchPress/v_BenchPress_g05_c05.avi,6,BenchPress
UCF50/CleanAndJerk/v_CleanAndJerk_g13_c02.avi,16,CleanAndJerk
UCF50/CleanAndJerk/v_CleanAndJerk_g09_c01.avi,16,CleanAndJerk
UCF50/Drumming/v_Drumming_g23_c06.avi,33,Drumming
UCF50/VolleyballSpiking/v_VolleyballSpiking_g13_c06.avi,8,VolleyballSpiking
UCF50/BenchPress/v_BenchPress_g25_c07.avi,6,BenchPress
UCF50/BaseballPitch/v_BaseballPitch_g08_c01.avi,4,BaseballPitch
UCF50/SalsaSpin/v_SalsaSpin_g07_c05.avi,11,SalsaSpin
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g03_c06.avi,41,RockClimbingIndoor
UCF50/HorseRace/v_HorseRace_g09_c03.avi,0,HorseRace
UCF50/PlayingGuitar/v_PlayingGuitar_g19_c02.avi,9,PlayingGuitar
UCF50/Nunchucks/v_Nunchucks_g20_c04.avi,26,Nunchucks
UCF50/PullUps/v_Pullup_g30_c01.avi,47,PullUps
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g07_c01.avi,41,RockClimbingIndoor
UCF50/JumpingJack/v_JumpingJack_g06_c01.avi,19,JumpingJack
UCF50/Basketball/v_Basketball_g14_c04.avi,17,Basketball
UCF50/GolfSwing/v_GolfSwing_g16_c02.avi,21,GolfSwing
UCF50/Biking/v_Biking_g24_c08.avi,7,Biking
UCF50/PullUps/v_Pullup_g21_c03.avi,47,PullUps
UCF50/Biking/v_Biking_g13_c02.avi,7,Biking
UCF50/MilitaryParade/v_MilitaryParade_g12_c03.avi,3,MilitaryParade
UCF50/Basketball/v_Basketball_g09_c02.avi,17,Basketball
UCF50/RopeClimbing/v_RopeClimbing_g24_c03.avi,20,RopeClimbing
UCF50/YoYo/v_YoYo_g17_c01.avi,1,YoYo
UCF50/BenchPress/v_BenchPress_g17_c02.avi,6,BenchPress
UCF50/PushUps/v_PushUps_g09_c02.avi,43,PushUps
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g06_c03.avi,41,RockClimbingIndoor
UCF50/PlayingTabla/v_PlayingTabla_g26_c04.avi,38,PlayingTabla
UCF50/Punch/v_Punch_g08_c02.avi,39,Punch
UCF50/HulaHoop/v_HulaHoop_g08_c03.avi,18,HulaHoop
UCF50/Kayaking/v_Kayaking_g11_c07.avi,44,Kayaking
UCF50/PlayingGuitar/v_PlayingGuitar_g10_c05.avi,9,PlayingGuitar
UCF50/VolleyballSpiking/v_VolleyballSpiking_g11_c05.avi,8,VolleyballSpiking
UCF50/Mixing/v_Mixing_g25_c04.avi,14,Mixing
UCF50/PlayingViolin/v_PlayingViolin_g07_c03.avi,15,PlayingViolin
UCF50/PullUps/v_Pullup_g11_c02.avi,47,PullUps
UCF50/Mixing/v_Mixing_g22_c03.avi,14,Mixing
UCF50/Swing/v_Swing_g09_c04.avi,46,Swing
UCF50/Mixing/v_Mixing_g17_c01.avi,14,Mixing
UCF50/PlayingViolin/v_PlayingViolin_g08_c03.avi,15,PlayingViolin
UCF50/Mixing/v_Mixing_g03_c03.avi,14,Mixing
UCF50/SalsaSpin/v_SalsaSpin_g10_c04.avi,11,SalsaSpin
UCF50/Basketball/v_Basketball_g22_c06.avi,17,Basketball
UCF50/GolfSwing/v_GolfSwing_g15_c04.avi,21,GolfSwing
UCF50/Diving/v_Diving_g06_c02.avi,32,Diving
UCF50/PlayingPiano/v_PlayingPiano_g22_c04.avi,12,PlayingPiano
UCF50/PushUps/v_PushUps_g14_c02.avi,43,PushUps
UCF50/SkateBoarding/v_SkateBoarding_g18_c01.avi,28,SkateBoarding
UCF50/MilitaryParade/v_MilitaryParade_g25_c03.avi,3,MilitaryParade
UCF50/TennisSwing/v_TennisSwing_g08_c01.avi,30,TennisSwing
UCF50/HorseRiding/v_HorseRiding_g17_c05.avi,29,HorseRiding
UCF50/HighJump/v_HighJump_g12_c02.avi,49,HighJump
UCF50/RopeClimbing/v_RopeClimbing_g11_c04.avi,20,RopeClimbing
UCF50/Fencing/v_Fencing_g25_c04.avi,23,Fencing
UCF50/SoccerJuggling/v_SoccerJuggling_g24_c02.avi,2,SoccerJuggling
UCF50/BreastStroke/v_BreastStroke_g06_c03.avi,40,BreastStroke
UCF50/PullUps/v_Pullup_g09_c02.avi,47,PullUps
UCF50/SoccerJuggling/v_SoccerJuggling_g25_c06.avi,2,SoccerJuggling
UCF50/SoccerJuggling/v_SoccerJuggling_g14_c05.avi,2,SoccerJuggling
UCF50/SkateBoarding/v_SkateBoarding_g13_c04.avi,28,SkateBoarding
UCF50/CleanAndJerk/v_CleanAndJerk_g16_c04.avi,16,CleanAndJerk
UCF50/BenchPress/v_BenchPress_g12_c04.avi,6,BenchPress
UCF50/PlayingPiano/v_PlayingPiano_g10_c02.avi,12,PlayingPiano
UCF50/TrampolineJumping/v_TrampolineJumping_g22_c05.avi,24,TrampolineJumping
UCF50/JugglingBalls/v_JugglingBalls_g18_c03.avi,5,JugglingBalls
UCF50/PlayingTabla/v_PlayingTabla_g27_c02.avi,38,PlayingTabla
UCF50/Swing/v_Swing_g21_c06.avi,46,Swing
UCF50/SalsaSpin/v_SalsaSpin_g21_c03.avi,11,SalsaSpin
UCF50/Nunchucks/v_Nunchucks_g23_c03.avi,26,Nunchucks
UCF50/PlayingTabla/v_PlayingTabla_g17_c02.avi,38,PlayingTabla
UCF50/Basketball/v_Basketball_g10_c04.avi,17,Basketball
UCF50/BreastStroke/v_BreastStroke_g12_c01.avi,40,BreastStroke
UCF50/Lunges/v_Lunges_g19_c02.avi,36,Lunges
UCF50/PlayingViolin/v_PlayingViolin_g25_c02.avi,15,PlayingViolin
UCF50/TrampolineJumping/v_TrampolineJumping_g17_c04.avi,24,TrampolineJumping
UCF50/Skiing/v_Skiing_g19_c04.avi,45,Skiing
UCF50/BenchPress/v_BenchPress_g18_c07.avi,6,BenchPress
UCF50/WalkingWithDog/v_WalkingWithDog_g09_c05.avi,34,WalkingWithDog
UCF50/Mixing/v_Mixing_g06_c05.avi,14,Mixing
UCF50/HorseRace/v_HorseRace_g15_c03.avi,0,HorseRace
UCF50/Skiing/v_Skiing_g18_c02.avi,45,Skiing
UCF50/RopeClimbing/v_RopeClimbing_g21_c01.avi,20,RopeClimbing
UCF50/BenchPress/v_BenchPress_g06_c07.avi,6,BenchPress
UCF50/HighJump/v_HighJump_g11_c04.avi,49,HighJump
UCF50/Mixing/v_Mixing_g09_c07.avi,14,Mixing
UCF50/SoccerJuggling/v_SoccerJuggling_g22_c04.avi,2,SoccerJuggling
UCF50/JugglingBalls/v_JugglingBalls_g11_c02.avi,5,JugglingBalls
UCF50/RopeClimbing/v_RopeClimbing_g25_c01.avi,20,RopeClimbing
UCF50/RopeClimbing/v_RopeClimbing_g05_c08.avi,20,RopeClimbing
UCF50/HorseRiding/v_HorseRiding_g21_c04.avi,29,HorseRiding
UCF50/Diving/v_Diving_g21_c06.avi,32,Diving
UCF50/PullUps/v_Pullup_g08_c01.avi,47,PullUps
UCF50/WalkingWithDog/v_WalkingWithDog_g24_c02.avi,34,WalkingWithDog
UCF50/JumpRope/v_JumpRope_g18_c05.avi,48,JumpRope
UCF50/PullUps/v_Pullup_g18_c04.avi,47,PullUps
UCF50/BenchPress/v_BenchPress_g10_c01.avi,6,BenchPress
UCF50/ThrowDiscus/v_ThrowDiscus_g06_c06.avi,10,ThrowDiscus
UCF50/VolleyballSpiking/v_VolleyballSpiking_g20_c02.avi,8,VolleyballSpiking
UCF50/Biking/v_Biking_g20_c05.avi,7,Biking
UCF50/Diving/v_Diving_g17_c02.avi,32,Diving
UCF50/TrampolineJumping/v_TrampolineJumping_g19_c03.avi,24,TrampolineJumping
UCF50/WalkingWithDog/v_WalkingWithDog_g13_c03.avi,34,WalkingWithDog
UCF50/PizzaTossing/v_PizzaTossing_g13_c04.avi,22,PizzaTossing
UCF50/TennisSwing/v_TennisSwing_g06_c05.avi,30,TennisSwing
UCF50/PlayingTabla/v_PlayingTabla_g17_c04.avi,38,PlayingTabla
UCF50/ThrowDiscus/v_ThrowDiscus_g15_c02.avi,10,ThrowDiscus
UCF50/PlayingPiano/v_PlayingPiano_g13_c02.avi,12,PlayingPiano
UCF50/Skijet/v_Skijet_g11_c02.avi,35,Skijet
UCF50/PoleVault/v_PoleVault_g16_c04.avi,13,PoleVault
UCF50/TennisSwing/v_TennisSwing_g25_c05.avi,30,TennisSwing
UCF50/BreastStroke/v_BreastStroke_g24_c03.avi,40,BreastStroke
UCF50/Swing/v_Swing_g12_c03.avi,46,Swing
UCF50/JavelinThrow/v_JavelinThrow_g05_c03.avi,42,JavelinThrow
UCF50/VolleyballSpiking/v_VolleyballSpiking_g17_c02.avi,8,VolleyballSpiking
UCF50/Swing/v_Swing_g03_c04.avi,46,Swing
UCF50/TaiChi/v_TaiChi_g16_c01.avi,31,TaiChi
UCF50/Skiing/v_Skiing_g13_c08.avi,45,Skiing
UCF50/JumpRope/v_JumpRope_g09_c06.avi,48,JumpRope
UCF50/BaseballPitch/v_BaseballPitch_g10_c02.avi,4,BaseballPitch
UCF50/HorseRiding/v_HorseRiding_g10_c04.avi,29,HorseRiding
UCF50/HighJump/v_HighJump_g17_c02.avi,49,HighJump
UCF50/CleanAndJerk/v_CleanAndJerk_g24_c04.avi,16,CleanAndJerk
UCF50/Lunges/v_Lunges_g13_c05.avi,36,Lunges
UCF50/HulaHoop/v_HulaHoop_g15_c03.avi,18,HulaHoop
UCF50/Drumming/v_Drumming_g24_c05.avi,33,Drumming
UCF50/Billiards/v_Billards_g11_c05.avi,25,Billiards
UCF50/PoleVault/v_PoleVault_g11_c01.avi,13,PoleVault
UCF50/ThrowDiscus/v_ThrowDiscus_g06_c04.avi,10,ThrowDiscus
UCF50/VolleyballSpiking/v_VolleyballSpiking_g14_c03.avi,8,VolleyballSpiking
UCF50/Nunchucks/v_Nunchucks_g06_c01.avi,26,Nunchucks
UCF50/Drumming/v_Drumming_g25_c01.avi,33,Drumming
UCF50/PlayingPiano/v_PlayingPiano_g19_c04.avi,12,PlayingPiano
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g15_c04.avi,41,RockClimbingIndoor
UCF50/Punch/v_Punch_g25_c05.avi,39,Punch
UCF50/Basketball/v_Basketball_g22_c07.avi,17,Basketball
UCF50/Billiards/v_Billards_g13_c01.avi,25,Billiards
UCF50/SkateBoarding/v_SkateBoarding_g23_c04.avi,28,SkateBoarding
UCF50/BreastStroke/v_BreastStroke_g18_c02.avi,40,BreastStroke
UCF50/PullUps/v_Pullup_g17_c02.avi,47,PullUps
UCF50/Biking/v_Biking_g08_c05.avi,7,Biking
UCF50/JumpingJack/v_JumpingJack_g05_c05.avi,19,JumpingJack
UCF50/BenchPress/v_BenchPress_g14_c06.avi,6,BenchPress
UCF50/JumpRope/v_JumpRope_g12_c04.avi,48,JumpRope
UCF50/PlayingViolin/v_PlayingViolin_g14_c04.avi,15,PlayingViolin
UCF50/BenchPress/v_BenchPress_g24_c05.avi,6,BenchPress
UCF50/BaseballPitch/v_BaseballPitch_g22_c06.avi,4,BaseballPitch
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g08_c05.avi,41,RockClimbingIndoor
UCF50/PoleVault/v_PoleVault_g10_c05.avi,13,PoleVault
UCF50/GolfSwing/v_GolfSwing_g06_c04.avi,21,GolfSwing
UCF50/HulaHoop/v_HulaHoop_g21_c04.avi,18,HulaHoop
UCF50/PlayingGuitar/v_PlayingGuitar_g23_c05.avi,9,PlayingGuitar
UCF50/BaseballPitch/v_BaseballPitch_g16_c01.avi,4,BaseballPitch
UCF50/PommelHorse/v_PommelHorse_g18_c03.avi,27,PommelHorse
UCF50/TrampolineJumping/v_TrampolineJumping_g23_c02.avi,24,TrampolineJumping
UCF50/BaseballPitch/v_BaseballPitch_g06_c03.avi,4,BaseballPitch
UCF50/ThrowDiscus/v_ThrowDiscus_g17_c05.avi,10,ThrowDiscus
UCF50/Rowing/v_Rowing_g09_c02.avi,37,Rowing
UCF50/TaiChi/v_TaiChi_g20_c03.avi,31,TaiChi
UCF50/Skijet/v_Skijet_g24_c03.avi,35,Skijet
UCF50/Mixing/v_Mixing_g15_c01.avi,14,Mixing
UCF50/Basketball/v_Basketball_g22_c05.avi,17,Basketball
UCF50/HorseRace/v_HorseRace_g14_c02.avi,0,HorseRace
UCF50/TennisSwing/v_TennisSwing_g10_c04.avi,30,TennisSwing
UCF50/CleanAndJerk/v_CleanAndJerk_g17_c01.avi,16,CleanAndJerk
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g12_c05.avi,41,RockClimbingIndoor
UCF50/SkateBoarding/v_SkateBoarding_g20_c02.avi,28,SkateBoarding
UCF50/Punch/v_Punch_g17_c01.avi,39,Punch
UCF50/YoYo/v_YoYo_g24_c02.avi,1,YoYo
UCF50/GolfSwing/v_GolfSwing_g20_c06.avi,21,GolfSwing
UCF50/CleanAndJerk/v_CleanAndJerk_g19_c01.avi,16,CleanAndJerk
UCF50/Lunges/v_Lunges_g21_c04.avi,36,Lunges
UCF50/HighJump/v_HighJump_g19_c04.avi,49,HighJump
UCF50/Fencing/v_Fencing_g11_c02.avi,23,Fencing
UCF50/Fencing/v_Fencing_g25_c03.avi,23,Fencing
UCF50/Diving/v_Diving_g15_c05.avi,32,Diving
UCF50/BenchPress/v_BenchPress_g06_c06.avi,6,BenchPress
UCF50/CleanAndJerk/v_CleanAndJerk_g06_c04.avi,16,CleanAndJerk
UCF50/JumpRope/v_JumpRope_g10_c02.avi,48,JumpRope
UCF50/Rowing/v_Rowing_g12_c02.avi,37,Rowing
UCF50/Kayaking/v_Kayaking_g22_c07.avi,44,Kayaking
UCF50/JugglingBalls/v_JugglingBalls_g22_c02.avi,5,JugglingBalls
UCF50/SkateBoarding/v_SkateBoarding_g24_c02.avi,28,SkateBoarding
UCF50/JugglingBalls/v_JugglingBalls_g25_c01.avi,5,JugglingBalls
UCF50/Nunchucks/v_Nunchucks_g03_c02.avi,26,Nunchucks
UCF50/Biking/v_Biking_g15_c04.avi,7,Biking
UCF50/JumpRope/v_JumpRope_g23_c05.avi,48,JumpRope
UCF50/PlayingPiano/v_PlayingPiano_g10_c04.avi,12,PlayingPiano
UCF50/VolleyballSpiking/v_VolleyballSpiking_g25_c04.avi,8,VolleyballSpiking
UCF50/PlayingViolin/v_PlayingViolin_g13_c02.avi,15,PlayingViolin
UCF50/Drumming/v_Drumming_g05_c01.avi,33,Drumming
UCF50/BaseballPitch/v_BaseballPitch_g21_c02.avi,4,BaseballPitch
UCF50/HighJump/v_HighJump_g18_c04.avi,49,HighJump
UCF50/Nunchucks/v_Nunchucks_g08_c04.avi,26,Nunchucks
UCF50/BenchPress/v_BenchPress_g05_c04.avi,6,BenchPress
UCF50/BreastStroke/v_BreastStroke_g18_c05.avi,40,BreastStroke
UCF50/HorseRace/v_HorseRace_g05_c03.avi,0,HorseRace
UCF50/JumpingJack/v_JumpingJack_g20_c04.avi,19,JumpingJack
UCF50/BenchPress/v_BenchPress_g22_c02.avi,6,BenchPress
UCF50/ThrowDiscus/v_ThrowDiscus_g03_c02.avi,10,ThrowDiscus
UCF50/HulaHoop/v_HulaHoop_g23_c02.avi,18,HulaHoop
UCF50/SkateBoarding/v_SkateBoarding_g08_c05.avi,28,SkateBoarding
UCF50/TennisSwing/v_TennisSwing_g16_c05.avi,30,TennisSwing
UCF50/Skiing/v_Skiing_g12_c01.avi,45,Skiing
UCF50/Swing/v_Swing_g23_c02.avi,46,Swing
UCF50/JumpingJack/v_JumpingJack_g09_c03.avi,19,JumpingJack
UCF50/PizzaTossing/v_PizzaTossing_g22_c02.avi,22,PizzaTossing
UCF50/HorseRace/v_HorseRace_g09_c02.avi,0,HorseRace
UCF50/Rowing/v_Rowing_g19_c01.avi,37,Rowing
UCF50/Rowing/v_Rowing_g17_c05.avi,37,Rowing
UCF50/JavelinThrow/v_JavelinThrow_g10_c05.avi,42,JavelinThrow
UCF50/Rowing/v_Rowing_g08_c02.avi,37,Rowing
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g17_c01.avi,41,RockClimbingIndoor
UCF50/PlayingGuitar/v_PlayingGuitar_g22_c01.avi,9,PlayingGuitar
UCF50/PizzaTossing/v_PizzaTossing_g11_c05.avi,22,PizzaTossing
UCF50/Punch/v_Punch_g14_c06.avi,39,Punch
UCF50/PlayingViolin/v_PlayingViolin_g21_c04.avi,15,PlayingViolin
UCF50/Billiards/v_Billards_g19_c02.avi,25,Billiards
UCF50/PlayingViolin/v_PlayingViolin_g19_c04.avi,15,PlayingViolin
UCF50/SkateBoarding/v_SkateBoarding_g19_c05.avi,28,SkateBoarding
UCF50/PizzaTossing/v_PizzaTossing_g20_c03.avi,22,PizzaTossing
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g21_c02.avi,41,RockClimbingIndoor
UCF50/WalkingWithDog/v_WalkingWithDog_g10_c01.avi,34,WalkingWithDog
UCF50/PlayingTabla/v_PlayingTabla_g06_c04.avi,38,PlayingTabla
UCF50/Diving/v_Diving_g25_c04.avi,32,Diving
UCF50/GolfSwing/v_GolfSwing_g14_c02.avi,21,GolfSwing
UCF50/PizzaTossing/v_PizzaTossing_g25_c04.avi,22,PizzaTossing
UCF50/Fencing/v_Fencing_g17_c02.avi,23,Fencing
UCF50/Fencing/v_Fencing_g19_c03.avi,23,Fencing
UCF50/GolfSwing/v_GolfSwing_g20_c03.avi,21,GolfSwing
UCF50/Drumming/v_Drumming_g15_c06.avi,33,Drumming
UCF50/BenchPress/v_BenchPress_g07_c06.avi,6,BenchPress
UCF50/JavelinThrow/v_JavelinThrow_g17_c01.avi,42,JavelinThrow
UCF50/Skiing/v_Skiing_g11_c01.avi,45,Skiing
UCF50/PoleVault/v_PoleVault_g06_c02.avi,13,PoleVault
UCF50/JumpingJack/v_JumpingJack_g05_c02.avi,19,JumpingJack
UCF50/Rowing/v_Rowing_g17_c04.avi,37,Rowing
UCF50/TennisSwing/v_TennisSwing_g17_c01.avi,30,TennisSwing
UCF50/Mixing/v_Mixing_g14_c08.avi,14,Mixing
UCF50/Rowing/v_Rowing_g14_c03.avi,37,Rowing
UCF50/ThrowDiscus/v_ThrowDiscus_g20_c01.avi,10,ThrowDiscus
UCF50/HorseRiding/v_HorseRiding_g13_c02.avi,29,HorseRiding
UCF50/VolleyballSpiking/v_VolleyballSpiking_g21_c03.avi,8,VolleyballSpiking
